BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
227,East 8th Street,Brooklyn,11218,5342,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.644733,-73.971853
376,East 8th Street,Brooklyn,11218,5376,10,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.640665,-73.971106
430,East 8th Street,Brooklyn,11218,5376,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639331,-73.970854
475,East 8th Street,Brooklyn,11218,5392,85,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.638117,-73.970602
499,East 8th Street,Brooklyn,11218,5392,71,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637692,-73.97052
205,East 9th Street,Brooklyn,11218,5361,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.643253,-73.970625
263,East 9th Street,Brooklyn,11218,5361,55,61,BROOKLYN,MULTIPLE DWELLING A,,,40.642259,-73.970438
323,East 9th Street,Brooklyn,11218,5378,80,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640656,-73.970136
440,East 9th Street,Brooklyn,11218,5392,27,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637854,-73.969626
2922,Fort Hamilton Parkway,Brooklyn,11218,5317,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.6487,-73.977754
800 TO 814,Greenwood Avenue,Brooklyn,11218,5287,21,61,BROOKLYN,MULTIPLE DWELLING A,,,40.652377,-73.973339
2 TO 24,Hinckley Place,Brooklyn,11218,5343,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.644392,-73.971576
14,Lewis Place,Brooklyn,11218,5141,32,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.643082,-73.969346
25,Louisa Street,Brooklyn,11218,5314,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.643428,-73.980812
333,Mcdonald Avenue,Brooklyn,11218,5324,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.64614,-73.980062
347,Mcdonald Avenue,Brooklyn,11218,5324,55,61,BROOKLYN,MULTIPLE DWELLING A,,,40.645884,-73.980015
355,Mcdonald Avenue,Brooklyn,11218,5324,53,61,BROOKLYN,MULTIPLE DWELLING A,,,40.645434,-73.979932
495,Mcdonald Avenue,Brooklyn,11218,5353,84,61,BROOKLYN,MULTIPLE DWELLING A,,,40.64205,-73.979281
514,Mcdonald Avenue,Brooklyn,11218,5352,18,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641792,-73.979252
521,Mcdonald Avenue,Brooklyn,11218,5353,71,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641613,-73.979195
522,Mcdonald Avenue,Brooklyn,11218,5352,21,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641655,-73.979223
523,Mcdonald Avenue,Brooklyn,11218,5353,70,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.641578,-73.979187
525,Mcdonald Avenue,Brooklyn,11218,5353,68,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641545,-73.97918
529,Mcdonald Avenue,Brooklyn,11218,5353,67,61,BROOKLYN,MULTIPLE DWELLING B,,,40.641476,-73.979166
535,Mcdonald Avenue,Brooklyn,11218,5353,65,61,BROOKLYN,MULTIPLE DWELLING B,,,40.641375,-73.979148
536,Mcdonald Avenue,Brooklyn,11218,5352,26,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641413,-73.979177
537,Mcdonald Avenue,Brooklyn,11218,5353,64,61,BROOKLYN,MULTIPLE DWELLING B,421-A (1-15),,40.641342,-73.979141
541,Mcdonald Avenue,Brooklyn,11218,5353,63,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641276,-73.979126
545,Mcdonald Avenue,Brooklyn,11218,5353,61,61,BROOKLYN,MULTIPLE DWELLING B,,,40.640834,-73.979061
549,Mcdonald Avenue,Brooklyn,11218,5353,60,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640771,-73.979062
555,Mcdonald Avenue,Brooklyn,11218,5353,58,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640677,-73.979062
10 TO 16,Ocean Parkway,Brooklyn,11218,5287,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651381,-73.97313
29 TO 49,Ocean Parkway,Brooklyn,11218,5320,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.6503,-73.974038
30,Ocean Parkway,Brooklyn,11218,5286,1,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.650341,-73.973981
40,Ocean Parkway,Brooklyn,11218,5285,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.650311,-73.974712
50,Ocean Parkway,Brooklyn,11218,5319,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.650132,-73.975167
71,Ocean Parkway,Brooklyn,11218,5320,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.649369,-73.974922
100,Ocean Parkway,Brooklyn,11218,5319,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648447,-73.97547
101,Ocean Parkway,Brooklyn,11218,5321,1,61,BROOKLYN,MULTIPLE DWELLING B,,,40.647953,-73.974681
110,Ocean Parkway,Brooklyn,11218,5328,10,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.647706,-73.975254
120,Ocean Parkway,Brooklyn,11218,5328,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.647459,-73.9752
125,Ocean Parkway,Brooklyn,11218,5329,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.647385,-73.974573
130,Ocean Parkway,Brooklyn,11218,5328,21,61,BROOKLYN,MULTIPLE DWELLING A,,,40.647215,-73.975146
135,Ocean Parkway,Brooklyn,11218,5329,72,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.647121,-73.974523
140,Ocean Parkway,Brooklyn,11218,5328,23,61,BROOKLYN,MULTIPLE DWELLING A,,,40.646781,-73.975056
175,Ocean Parkway,Brooklyn,11218,5329,68,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.645924,-73.974296
178,Ocean Parkway,Brooklyn,11218,5328,37,61,BROOKLYN,MULTIPLE DWELLING A,,,40.645732,-73.974851
179,Ocean Parkway,Brooklyn,11218,5329,62,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.645795,-73.974274
183,Ocean Parkway,Brooklyn,11218,5329,58,61,BROOKLYN,MULTIPLE DWELLING A,,,40.645636,-73.974242
191 TO 201,Ocean Parkway,Brooklyn,11218,5329,52,61,BROOKLYN,MULTIPLE DWELLING A,,,40.645513,-73.974221
205 TO 207,Ocean Parkway,Brooklyn,11218,5339,1,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.644676,-73.974361
227,Ocean Parkway,Brooklyn,11218,5339,61,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.644198,-73.974264
230,Ocean Parkway,Brooklyn,11218,5338,70,61,BROOKLYN,MULTIPLE DWELLING A,,,40.644203,-73.974289
239 TO 241,Ocean Parkway,Brooklyn,11218,5339,54,61,BROOKLYN,MULTIPLE DWELLING A,,,40.643937,-73.974214
240 TO 248,Ocean Parkway,Brooklyn,11218,5338,75,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.643967,-73.974243
243 TO 245,Ocean Parkway,Brooklyn,11218,5339,52,61,BROOKLYN,MULTIPLE DWELLING A,,,40.643852,-73.974196
249,Ocean Parkway,Brooklyn,11218,5339,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.64372,-73.974167
250,Ocean Parkway,Brooklyn,11218,5338,81,61,BROOKLYN,MULTIPLE DWELLING A,,,40.643734,-73.974192
260 TO 272,Ocean Parkway,Brooklyn,11218,5357,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.642946,-73.974038
274 TO 296,Ocean Parkway,Brooklyn,11218,5357,17,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.642647,-73.97398
279 TO 295,Ocean Parkway,Brooklyn,11218,5358,77,61,BROOKLYN,MULTIPLE DWELLING A,,,40.642518,-73.973937
300 TO 308,Ocean Parkway,Brooklyn,11218,5357,30,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.642087,-73.973876
305,Ocean Parkway,Brooklyn,11218,5358,71,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.641961,-73.973829
315,Ocean Parkway,Brooklyn,11218,5358,63,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641747,-73.97379
320 TO 328,Ocean Parkway,Brooklyn,11218,5357,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641659,-73.973793
330,Ocean Parkway,Brooklyn,11218,5357,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641445,-73.973754
349,Ocean Parkway,Brooklyn,11218,5375,82,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640344,-73.973523
350,Ocean Parkway,Brooklyn,11218,5374,10,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.640341,-73.973545
363,Ocean Parkway,Brooklyn,11218,5375,77,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640042,-73.973466
370,Ocean Parkway,Brooklyn,11218,5374,21,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.639913,-73.973462
377,Ocean Parkway,Brooklyn,11218,5375,72,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.639743,-73.973408
386,Ocean Parkway,Brooklyn,11218,5374,30,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639567,-73.973398
387 TO 395,Ocean Parkway,Brooklyn,11218,5375,63,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639529,-73.973365
388 TO 394,Ocean Parkway,Brooklyn,11218,5374,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639526,-73.973387
402,Ocean Parkway,Brooklyn,11218,5374,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639224,-73.973329
407 TO 417,Ocean Parkway,Brooklyn,11218,5375,49,61,BROOKLYN,MULTIPLE DWELLING B,EVICT COOP/CONDO,,40.639098,-73.973286
410 TO 418,Ocean Parkway,Brooklyn,11218,5374,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639054,-73.973297
420 TO 430,Ocean Parkway,Brooklyn,11218,5389,10,61,BROOKLYN,MULTIPLE DWELLING A,,,40.638165,-73.973128
450,Ocean Parkway,Brooklyn,11218,5389,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637522,-73.973009
455,Ocean Parkway,Brooklyn,11218,5390,74,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637415,-73.972966
465,Ocean Parkway,Brooklyn,11218,5390,66,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637207,-73.972927
470 TO 480,Ocean Parkway,Brooklyn,11218,5389,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637094,-73.972927
483,Ocean Parkway,Brooklyn,11218,5390,61,61,BROOKLYN,MULTIPLE DWELLING A,,,40.636831,-73.972855
488,Ocean Parkway,Brooklyn,11218,5389,41,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.636707,-73.972855
490 TO 498,Ocean Parkway,Brooklyn,11218,5389,46,61,BROOKLYN,MULTIPLE DWELLING A,,,40.636663,-73.972848
499 TO 501,Ocean Parkway,Brooklyn,11218,5390,53,61,BROOKLYN,MULTIPLE DWELLING A,,,40.636496,-73.972794
514,Ocean Parkway,Brooklyn,11218,5399,15,61,BROOKLYN,MULTIPLE DWELLING A,,,40.635535,-73.972632
525,Ocean Parkway,Brooklyn,11218,5400,91,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.635373,-73.972581
535,Ocean Parkway,Brooklyn,11218,5400,83,61,BROOKLYN,MULTIPLE DWELLING A,,,40.635208,-73.972549
540,Ocean Parkway,Brooklyn,11218,5399,21,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.63509,-73.972549
567 TO 569,Ocean Parkway,Brooklyn,11218,5400,74,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.63467,-73.972448
570,Ocean Parkway,Brooklyn,11218,5399,41,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.634577,-73.972452
571,Ocean Parkway,Brooklyn,11218,5400,72,61,BROOKLYN,MULTIPLE DWELLING A,421-A (16),,40.634605,-73.972434
572 TO 580,Ocean Parkway,Brooklyn,11218,5399,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.634544,-73.972445
581,Ocean Parkway,Brooklyn,11218,5400,68,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.634437,-73.972402
601,Ocean Parkway,Brooklyn,11218,5400,7501,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.634102,-73.972341
602 TO 618,Ocean Parkway,Brooklyn,11218,5412,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633614,-73.972269
622,Ocean Parkway,Brooklyn,11218,5412,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633243,-73.972197
135,Prospect Park Southwest,Brooklyn,11218,5257,45,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.656017,-73.973683
185,Prospect Park Southwest,Brooklyn,11218,5279,19,61,BROOKLYN,MULTIPLE DWELLING A,,,40.653313,-73.972888
199,Prospect Park Southwest,Brooklyn,11218,5287,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.652506,-73.972654
1218 TO 1224,Prospect Avenue,Brooklyn,11218,5274,9,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.653355,-73.97621
1293,Prospect Avenue,Brooklyn,11218,5277,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.651725,-73.975851
47 TO 49,Reeve Place,Brooklyn,11218,5275,36,61,BROOKLYN,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.653289,-73.974679
176,Seeley Street,Brooklyn,11218,5268,2,61,BROOKLYN,MULTIPLE DWELLING A,,,40.654815,-73.975684
202,Seeley Street,Brooklyn,11218,5268,18,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.655002,-73.975204
10,Stratford Road,Brooklyn,11218,5071,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648462,-73.969599
10,East 11th Street,Brooklyn,11218,5071,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648462,-73.969599
15,Stratford Road,Brooklyn,11218,5072,58,61,BROOKLYN,MULTIPLE DWELLING B,,,40.648361,-73.96956
35 TO 49,Stratford Road,Brooklyn,11218,5072,47,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648001,-73.969488
35 TO 49,East 11th Street,Brooklyn,11218,5072,47,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648001,-73.969488
38,Stratford Road,Brooklyn,11218,5071,22,61,BROOKLYN,MULTIPLE DWELLING A,,,40.647943,-73.969499
51,Stratford Road,Brooklyn,11218,5072,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.647713,-73.969434
395,Stratford Road,Brooklyn,11218,5154,59,61,BROOKLYN,MULTIPLE DWELLING A,,,40.638822,-73.967748
415,Stratford Road,Brooklyn,11218,5154,47,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.638446,-73.96768
428,Stratford Road,Brooklyn,11218,5153,31,61,BROOKLYN,MULTIPLE DWELLING A,,,40.638221,-73.967658
470,Stratford Road,Brooklyn,11218,5174,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.636846,-73.9674
480,Stratford Road,Brooklyn,11218,5174,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.636662,-73.967364
843,Coney Island Avenue,Brooklyn,11218,5174,7501,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.636783,-73.968066
37 TO 51,Tehama Street,Brooklyn,11218,5309,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.644521,-73.982112
40,Tehama Street,Brooklyn,11218,5307,70,61,BROOKLYN,MULTIPLE DWELLING A,,,40.644518,-73.982163
159,Tehama Street,Brooklyn,11218,5308,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.643228,-73.985464
4,Terrace Place,Brooklyn,11218,5260,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.653515,-73.981177
20,Terrace Place,Brooklyn,11218,5260,14,61,BROOKLYN,MULTIPLE DWELLING A,,,40.653652,-73.98082
39,Turner Place,Brooklyn,11218,5112,29,61,BROOKLYN,MULTIPLE DWELLING A,,,40.64535,-73.970318
60,Turner Place,Brooklyn,11218,5113,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.645394,-73.969781
5,Westminster Road,Brooklyn,11218,5073,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648893,-73.968713
15,Westminster Road,Brooklyn,11218,5073,56,61,BROOKLYN,MULTIPLE DWELLING B,,,40.648712,-73.96868
20,Westminster Road,Brooklyn,11218,5072,12,61,BROOKLYN,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.648635,-73.968688
30,Westminster Road,Brooklyn,11218,5072,17,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648456,-73.968652
33,Westminster Road,Brooklyn,11218,5073,52,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,40.648385,-73.968616
50,Westminster Road,Brooklyn,11218,5072,25,61,BROOKLYN,MULTIPLE DWELLING A,,,40.648094,-73.968583
405,Westminster Road,Brooklyn,11218,5155,50,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639036,-73.966844
410,Westminster Road,Brooklyn,11218,5154,24,61,BROOKLYN,MULTIPLE DWELLING A,,,40.638959,-73.966851
410,12th Avenue,Brooklyn,11218,5154,24,61,BROOKLYN,MULTIPLE DWELLING A,,,#NAME?,
4406,10th Avenue,Brooklyn,11219,5607,38,61,BROOKLYN,MULTIPLE DWELLING B,GARDEN COMPLEX,,40.641711,-73.995932
4424,10th Avenue,Brooklyn,11219,5607,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.64164,-73.996008
4514,10th Avenue,Brooklyn,11219,5613,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641121,-73.996548
4519,10th Avenue,Brooklyn,11219,5614,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.641094,-73.996548
5001,10th Avenue,Brooklyn,11219,5646,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.638365,-73.999384
5901 TO 5911,10th Avenue,Brooklyn,11219,5709,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.63332,-74.004633
6604,10th Avenue,Brooklyn,11219,5757,55,61,BROOKLYN,MULTIPLE DWELLING A,,,40.629277,-74.008866
6624,10th Avenue,Brooklyn,11219,5757,61,61,BROOKLYN,MULTIPLE DWELLING A,,,40.629198,-74.008949
4601,11th Avenue,Brooklyn,11219,5621,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639282,-73.994865
4102,12th Avenue,Brooklyn,11219,5592,39,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640747,-73.989767
4219,12th Avenue,Brooklyn,11219,5598,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.640116,-73.990394
4307,12th Avenue,Brooklyn,11219,5604,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639606,-73.990927
4315,12th Avenue,Brooklyn,11219,5604,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639573,-73.99096
4515,12th Avenue,Brooklyn,11219,5616,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.638453,-73.992127
4608,12th Avenue,Brooklyn,11219,5621,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637923,-73.9927
4610,12th Avenue,Brooklyn,11219,5621,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637915,-73.992707
4611,12th Avenue,Brooklyn,11219,5622,7,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637904,-73.992689
4701,12th Avenue,Brooklyn,11219,5628,8,61,BROOKLYN,MULTIPLE DWELLING A,,,40.637385,-73.993233
5010,12th Avenue,Brooklyn,11219,5647,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.635673,-73.995035
5016,12th Avenue,Brooklyn,11219,5647,42,61,BROOKLYN,MULTIPLE DWELLING A,,,40.635648,-73.99506
4100 TO 4112,13th Avenue,Brooklyn,11219,5593,7514,61,BROOKLYN,MULTIPLE DWELLING A,,,40.639424,-73.987555
5101 TO 5113,13th Avenue,Brooklyn,11219,5656,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633817,-73.993364
5115 TO 5123,13th Avenue,Brooklyn,11219,5656,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633759,-73.993421
5323,13th Avenue,Brooklyn,11219,5670,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.632609,-73.994621
5510,13th Avenue,Brooklyn,11219,5683,40,61,BROOKLYN,MULTIPLE DWELLING A,,,40.631547,-73.995756
5516 TO 5520,13th Avenue,Brooklyn,11219,5683,46,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A (1-15),40.631525,-73.995781
6606,13th Avenue,Brooklyn,11219,5760,140,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.625278,-74.00227
6608,13th Avenue,Brooklyn,11219,5760,141,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.62527,-74.002277
6611,13th Avenue,Brooklyn,11219,5761,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.625251,-74.00227
6612,13th Avenue,Brooklyn,11219,5760,42,61,BROOKLYN,MULTIPLE DWELLING A,,,40.625254,-74.002295
6622,13th Avenue,Brooklyn,11219,5760,46,61,BROOKLYN,MULTIPLE DWELLING A,,,40.625212,-74.002334
6704,13th Avenue,Brooklyn,11219,5767,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.624702,-74.002867
6705,13th Avenue,Brooklyn,11219,5768,7505,61,BROOKLYN,MULTIPLE DWELLING A,421-A (1-15),,40.624694,-74.002853
6714,13th Avenue,Brooklyn,11219,5767,48,61,BROOKLYN,MULTIPLE DWELLING B,,,40.624652,-74.002922
6716,13th Avenue,Brooklyn,11219,5767,49,61,BROOKLYN,MULTIPLE DWELLING A,,,40.624641,-74.002932
6802,13th Avenue,Brooklyn,11219,5774,33,61,BROOKLYN,MULTIPLE DWELLING A,,,40.62406,-74.003534
6806,13th Avenue,Brooklyn,11219,5774,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.624046,-74.003548
6808,13th Avenue,Brooklyn,11219,5774,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.62404,-74.003552
6812,13th Avenue,Brooklyn,11219,5774,36,61,BROOKLYN,MULTIPLE DWELLING A,,,40.624029,-74.003566
4716,14th Avenue,Brooklyn,11219,5629,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.634673,-73.988914
4800,14th Avenue,Brooklyn,11219,5635,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.634179,-73.989429
4812,14th Avenue,Brooklyn,11219,5635,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.634132,-73.989476
4901,14th Avenue,Brooklyn,11219,5643,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633608,-73.989995
5001,14th Avenue,Brooklyn,11219,5650,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633046,-73.990575
5118,14th Avenue,Brooklyn,11219,5656,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.632423,-73.991252
5201,14th Avenue,Brooklyn,11219,5664,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.631929,-73.991742
5213 TO 5225,14th Avenue,Brooklyn,11219,5664,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.631879,-73.991793
5502,14th Avenue,Brooklyn,11219,5684,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.630249,-73.993519
5601,14th Avenue,Brooklyn,11219,5692,4,61,BROOKLYN,MULTIPLE DWELLING A,,,40.629689,-73.994074
5619,14th Avenue,Brooklyn,11219,5692,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.629615,-73.994149
5801 TO 5813,14th Avenue,Brooklyn,11219,5706,5,61,BROOKLYN,MULTIPLE DWELLING A,,,40.628566,-73.995241
6215,14th Avenue,Brooklyn,11219,5734,4,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.626231,-73.997673
6604,14th Avenue,Brooklyn,11219,5761,39,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.623955,-74.000058
6705,14th Avenue,Brooklyn,11219,5769,11,61,BROOKLYN,MULTIPLE DWELLING A,,,40.623371,-74.000641
6709 TO 6711,14th Avenue,Brooklyn,11219,5769,9,61,BROOKLYN,MULTIPLE DWELLING A,,,40.623351,-74.000659
6710,14th Avenue,Brooklyn,11219,5768,44,61,BROOKLYN,MULTIPLE DWELLING A,,,40.623354,-74.000688
6716,14th Avenue,Brooklyn,11219,5768,48,61,BROOKLYN,MULTIPLE DWELLING A,,,40.623327,-74.000717
6720,14th Avenue,Brooklyn,11219,5768,49,61,BROOKLYN,MULTIPLE DWELLING A,,,40.623308,-74.000735
6722,14th Avenue,Brooklyn,11219,5768,49,61,BROOKLYN,MULTIPLE DWELLING A,,,40.623297,-74.000746
6801,14th Avenue,Brooklyn,11219,5776,7,61,BROOKLYN,MULTIPLE DWELLING B,,,40.622767,-74.001268
6814,14th Avenue,Brooklyn,11219,5775,40,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.622731,-74.001333
63-18,14th Avenue,Brooklyn,11219,5740,45,61,BROOKLYN,MULTIPLE DWELLING A,,,40.625665,-73.998285
4109,15th Avenue,Brooklyn,11219,5363,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.636726,-73.983163
4117,15th Avenue,Brooklyn,11219,5363,3,61,BROOKLYN,MULTIPLE DWELLING A,,,40.636693,-73.983195
4219,15th Avenue,Brooklyn,11219,5362,2,61,BROOKLYN,MULTIPLE DWELLING A,J-51,,40.636125,-73.98379
4701,15th Avenue,Brooklyn,11219,5442,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633399,-73.986626
4702,15th Avenue,Brooklyn,11219,5630,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.633399,-73.986651
4815,15th Avenue,Brooklyn,11219,5447,1,61,BROOKLYN,MULTIPLE DWELLING A,,,40.632782,-73.987268
4910,15th Avenue,Brooklyn,11219,5643,38,61,BROOKLYN,MULTIPLE DWELLING A,,,40.632249,-73.987851
5000,15th Avenue,Brooklyn,11219,5650,34,61,BROOKLYN,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.631725,-73.988396
5001,15th Avenue,Brooklyn,11219,5458,6,61,BROOKLYN,MULTIPLE DWELLING A,,,40.631717,-73.988377
5100,15th Avenue,Brooklyn,11219,5657,35,61,BROOKLYN,MULTIPLE DWELLING B,NON-EVICT COOP/CONDO,,40.631168,-73.988976
5200,15th Avenue,Brooklyn,11219,5664,35,61,BROOKLYN,MULTIPLE DWELLING A,,,40.630608,-73.989559
5302,15th Avenue,Brooklyn,11219,5671,34,61,BROOKLYN,MULTIPLE DWELLING A,,,40.630032,-73.990161
5315,15th Avenue,Brooklyn,11219,5477,2,61,BROOKLYN,MULTIPLE DWELLING A,,,40.629793,-73.990385
5420,15th Avenue,Brooklyn,11219,5678,41,61,BROOKLYN,MULTIPLE DWELLING A,,,40.629406,-73.990802
