BUILDING_NO,STREET,BOROUGH,ZIP,BLOCK,LOT,COUNTY,CITY,STATUS1,STATUS2,STATUS3,LATITUDE,LONGITUDE
1795,Riverside Drive,Manhattan,10034,2246,125,62,NEW YORK,MULTIPLE DWELLING A,,,40.866381,-73.930388
1803,Riverside Drive,Manhattan,10034,2246,120,62,NEW YORK,MULTIPLE DWELLING A,,,40.866186,-73.930138
1825,Riverside Drive,Manhattan,10034,2246,110,62,NEW YORK,MULTIPLE DWELLING A,,,40.865663,-73.928707
1 TO 9,Seaman Avenue,Manhattan,10034,2237,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.866324,-73.927868
2 TO 12,Seaman Avenue,Manhattan,10034,2247,56,62,NEW YORK,MULTIPLE DWELLING A,,,40.866335,-73.927882
11 TO 19,Seaman Avenue,Manhattan,10034,2237,12,62,NEW YORK,MULTIPLE DWELLING A,,,40.866557,-73.927538
20,Seaman Avenue,Manhattan,10034,2247,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.8667,-73.927368
30,Seaman Avenue,Manhattan,10034,2247,35,62,NEW YORK,MULTIPLE DWELLING A,,,40.8669,-73.927086
34 TO 44,Seaman Avenue,Manhattan,10034,2247,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.867119,-73.926779
49,Seaman Avenue,Manhattan,10034,2237,36,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.867481,-73.926268
60,Seaman Avenue,Manhattan,10034,2248,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.867882,-73.925639
65 TO 71,Seaman Avenue,Manhattan,10034,2239,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.867912,-73.925512
72,Seaman Avenue,Manhattan,10034,2248,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.868,-73.925324
73 TO 75,Seaman Avenue,Manhattan,10034,2239,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.868,-73.92527
77 TO 79,Seaman Avenue,Manhattan,10034,2239,7,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.868043,-73.925151
80,Seaman Avenue,Manhattan,10034,2248,32,62,NEW YORK,MULTIPLE DWELLING A,,,40.868076,-73.925114
81 TO 83,Seaman Avenue,Manhattan,10034,2239,9,62,NEW YORK,MULTIPLE DWELLING B,,,40.86809,-73.925031
85,Seaman Avenue,Manhattan,10034,2239,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.868134,-73.924912
88,Seaman Avenue,Manhattan,10034,2248,28,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.868156,-73.924905
89 TO 95,Seaman Avenue,Manhattan,10034,2239,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.868178,-73.924792
97 TO 103,Seaman Avenue,Manhattan,10034,2239,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.868268,-73.924554
109 TO 117,Seaman Avenue,Manhattan,10034,2240,1,62,NEW YORK,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE,,40.86852,-73.92387
110,Seaman Avenue,Manhattan,10034,2248,117,62,NEW YORK,MULTIPLE DWELLING A,,,40.868369,-73.924322
116,Seaman Avenue,Manhattan,10034,2248,109,62,NEW YORK,MULTIPLE DWELLING A,,,40.868553,-73.92383
121,Seaman Avenue,Manhattan,10034,2240,6,62,NEW YORK,MULTIPLE DWELLING A,,,40.86875,-73.923233
125,Seaman Avenue,Manhattan,10034,2240,9,62,NEW YORK,MULTIPLE DWELLING B,,,40.868794,-73.923103
128,Seaman Avenue,Manhattan,10034,2248,92,62,NEW YORK,MULTIPLE DWELLING A,,,40.868764,-73.923244
132,Seaman Avenue,Manhattan,10034,2248,92,62,NEW YORK,MULTIPLE DWELLING A,,,40.868827,-73.923063
133,Seaman Avenue,Manhattan,10034,2240,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.868887,-73.922846
136,Seaman Avenue,Manhattan,10034,2248,92,62,NEW YORK,MULTIPLE DWELLING A,,,40.868893,-73.922883
140,Seaman Avenue,Manhattan,10034,2248,92,62,NEW YORK,MULTIPLE DWELLING A,,,40.868958,-73.922702
144,Seaman Avenue,Manhattan,10034,2248,92,62,NEW YORK,MULTIPLE DWELLING A,,,40.869021,-73.922521
145,Seaman Avenue,Manhattan,10034,2240,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.869024,-73.922459
153,Seaman Avenue,Manhattan,10034,2242,1,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.869216,-73.921953
165,Seaman Avenue,Manhattan,10034,2242,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.869537,-73.921385
221 TO 229,Seaman Avenue,Manhattan,10034,2243,90,62,NEW YORK,MULTIPLE DWELLING A,,,40.871075,-73.919141
222,Seaman Avenue,Manhattan,10034,2250,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.871086,-73.919156
230,Seaman Avenue,Manhattan,10034,2250,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.871305,-73.918834
235,Seaman Avenue,Manhattan,10034,2243,358,62,NEW YORK,MULTIPLE DWELLING A,,,40.871363,-73.918718
240 TO 242,Seaman Avenue,Manhattan,10034,2250,86,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.871684,-73.918302
571 TO 577,West 215th Street,Manhattan,10034,2250,86,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.871635,-73.918732
245,Seaman Avenue,Manhattan,10034,2243,364,62,NEW YORK,MULTIPLE DWELLING A,,,40.871695,-73.918251
251,Seaman Avenue,Manhattan,10034,2243,366,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.871766,-73.918157
254,Seaman Avenue,Manhattan,10034,2250,80,62,NEW YORK,MULTIPLE DWELLING A,,,40.871843,-73.918081
256,Seaman Avenue,Manhattan,10034,2250,78,62,NEW YORK,MULTIPLE DWELLING A,,,40.871867,-73.918052
260,Seaman Avenue,Manhattan,10034,2250,75,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.871911,-73.917987
261 TO 271,Seaman Avenue,Manhattan,10034,2243,372,62,NEW YORK,MULTIPLE DWELLING A,,,40.871887,-73.917994
270,Seaman Avenue,Manhattan,10034,2250,72,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.872026,-73.917831
101,Sherman Avenue,Manhattan,10034,2220,5,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.863852,-73.925231
109,Sherman Avenue,Manhattan,10034,2220,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.863945,-73.924982
112,Sherman Avenue,Manhattan,10034,2224,40,62,NEW YORK,MULTIPLE DWELLING A,,,40.863973,-73.924956
113,Sherman Avenue,Manhattan,10034,2220,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.863992,-73.924855
116,Sherman Avenue,Manhattan,10034,2224,38,62,NEW YORK,MULTIPLE DWELLING A,,,40.864017,-73.924837
117,Sherman Avenue,Manhattan,10034,2220,15,62,NEW YORK,MULTIPLE DWELLING A,,,40.864039,-73.924728
120,Sherman Avenue,Manhattan,10034,2224,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.864061,-73.924714
121,Sherman Avenue,Manhattan,10034,2220,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.864085,-73.924602
124 TO 126,Sherman Avenue,Manhattan,10034,2224,35,62,NEW YORK,MULTIPLE DWELLING A,,,40.864107,-73.924595
125,Sherman Avenue,Manhattan,10034,2220,19,62,NEW YORK,MULTIPLE DWELLING A,,,40.864132,-73.924479
128,Sherman Avenue,Manhattan,10034,2224,33,62,NEW YORK,MULTIPLE DWELLING A,,,40.864151,-73.924472
129,Sherman Avenue,Manhattan,10034,2220,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.864178,-73.924352
132,Sherman Avenue,Manhattan,10034,2224,31,62,NEW YORK,MULTIPLE DWELLING A,,,40.864195,-73.924352
156,Sherman Avenue,Manhattan,10034,2225,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.864671,-73.923068
160,Sherman Avenue,Manhattan,10034,2225,34,62,NEW YORK,MULTIPLE DWELLING A,,,40.864715,-73.922949
164,Sherman Avenue,Manhattan,10034,2225,32,62,NEW YORK,MULTIPLE DWELLING A,,,40.864759,-73.92283
165,Sherman Avenue,Manhattan,10034,2221,11,62,NEW YORK,MULTIPLE DWELLING B,,,40.864765,-73.922764
168,Sherman Avenue,Manhattan,10034,2225,30,62,NEW YORK,MULTIPLE DWELLING A,,,40.864803,-73.92271
172,Sherman Avenue,Manhattan,10034,2225,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.86485,-73.922591
189 TO 199,Sherman Avenue,Manhattan,10034,2222,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.865197,-73.921593
201 TO 211,Sherman Avenue,Manhattan,10034,2222,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.865381,-73.921101
204,Sherman Avenue,Manhattan,10034,2226,35,62,NEW YORK,MULTIPLE DWELLING A,,,40.865408,-73.921075
221,Sherman Avenue,Manhattan,10034,2222,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.865685,-73.920276
231,Sherman Avenue,Manhattan,10034,2223,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.865932,-73.91961
232,Sherman Avenue,Manhattan,10034,2227,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.865907,-73.919726
241 TO 251,Sherman Avenue,Manhattan,10034,2223,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.866008,-73.919401
248,Sherman Avenue,Manhattan,10034,2227,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.866102,-73.919205
250 TO 252,Sherman Avenue,Manhattan,10034,2227,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.866123,-73.919137
272,Sherman Avenue,Manhattan,10034,2228,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.866493,-73.918124
276 TO 278,Sherman Avenue,Manhattan,10034,2228,37,62,NEW YORK,MULTIPLE DWELLING A,,,40.866534,-73.918015
9 TO 11,Vermilyea Avenue,Manhattan,10034,2224,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.864843,-73.925751
10,Vermilyea Avenue,Manhattan,10034,2233,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.864865,-73.925743
15,Vermilyea Avenue,Manhattan,10034,2224,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.864901,-73.925595
23,Vermilyea Avenue,Manhattan,10034,2224,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.86498,-73.925389
33,Vermilyea Avenue,Manhattan,10034,2224,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.865079,-73.925129
37,Vermilyea Avenue,Manhattan,10034,2224,19,62,NEW YORK,MULTIPLE DWELLING A,,,40.865117,-73.925024
53,Vermilyea Avenue,Manhattan,10034,2225,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.865463,-73.924094
57,Vermilyea Avenue,Manhattan,10034,2225,3,62,NEW YORK,MULTIPLE DWELLING A,,,40.865512,-73.923964
61 TO 71,Vermilyea Avenue,Manhattan,10034,2225,4,62,NEW YORK,MULTIPLE DWELLING A,,,40.865561,-73.92383
64,Vermilyea Avenue,Manhattan,10034,2234,39,62,NEW YORK,MULTIPLE DWELLING A,,,40.865627,-73.923703
66,Vermilyea Avenue,Manhattan,10034,2234,36,62,NEW YORK,MULTIPLE DWELLING A,,,40.865649,-73.923646
72 TO 74,Vermilyea Avenue,Manhattan,10034,2234,34,62,NEW YORK,MULTIPLE DWELLING A,,,40.865712,-73.923476
73 TO 83,Vermilyea Avenue,Manhattan,10034,2225,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.865706,-73.923436
76,Vermilyea Avenue,Manhattan,10034,2234,32,62,NEW YORK,MULTIPLE DWELLING A,,,40.865753,-73.92336
85 TO 87,Vermilyea Avenue,Manhattan,10034,2225,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.865854,-73.923042
98,Vermilyea Avenue,Manhattan,10034,2235,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.866175,-73.922221
103,Vermilyea Avenue,Manhattan,10034,2226,3,62,NEW YORK,MULTIPLE DWELLING A,,,40.866249,-73.921971
104,Vermilyea Avenue,Manhattan,10034,2235,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.866252,-73.922014
107,Vermilyea Avenue,Manhattan,10034,2226,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.866293,-73.921852
115,Vermilyea Avenue,Manhattan,10034,2226,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.86638,-73.921613
118 TO 128,Vermilyea Avenue,Manhattan,10034,2235,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.866433,-73.921526
119,Vermilyea Avenue,Manhattan,10034,2226,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.866427,-73.921494
121,Vermilyea Avenue,Manhattan,10034,2226,13,62,NEW YORK,MULTIPLE DWELLING A,,,40.866449,-73.921432
123,Vermilyea Avenue,Manhattan,10034,2226,14,62,NEW YORK,MULTIPLE DWELLING A,,,40.866471,-73.921371
125,Vermilyea Avenue,Manhattan,10034,2226,15,62,NEW YORK,MULTIPLE DWELLING B,,,40.866493,-73.921313
140,Vermilyea Avenue,Manhattan,10034,2236,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.866871,-73.920336
145,Vermilyea Avenue,Manhattan,10034,2227,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.866882,-73.920256
149 TO 151,Vermilyea Avenue,Manhattan,10034,2227,5,62,NEW YORK,MULTIPLE DWELLING A,,,40.866934,-73.920115
150,Vermilyea Avenue,Manhattan,10034,2236,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.867,-73.919985
153,Vermilyea Avenue,Manhattan,10034,2227,8,62,NEW YORK,MULTIPLE DWELLING A,,,40.866986,-73.919978
154,Vermilyea Avenue,Manhattan,10034,2236,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.867052,-73.919848
157 TO 159,Vermilyea Avenue,Manhattan,10034,2227,10,62,NEW YORK,MULTIPLE DWELLING A,,,40.867038,-73.919837
158 TO 160,Vermilyea Avenue,Manhattan,10034,2236,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.867104,-73.919707
170,Vermilyea Avenue,Manhattan,10034,2228,7,62,NEW YORK,MULTIPLE DWELLING A,,,40.867345,-73.919063
181,Vermilyea Avenue,Manhattan,10034,2228,18,62,NEW YORK,MULTIPLE DWELLING A,,,40.867391,-73.918889
428,West 204th Street,Manhattan,10034,2200,9,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.862026,-73.919087
432,West 204th Street,Manhattan,10034,2200,9,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.862045,-73.919138
436,West 204th Street,Manhattan,10034,2200,9,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.862067,-73.919189
518,West 204th Street,Manhattan,10034,2218,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.863443,-73.920835
541 TO 551,West 204th Street,Manhattan,10034,2219,41,62,NEW YORK,MULTIPLE DWELLING A,,,40.863682,-73.920962
570,West 204th Street,Manhattan,10034,2221,22,62,NEW YORK,MULTIPLE DWELLING A,,,40.864561,-73.92155
585,West 204th Street,Manhattan,10034,2222,45,62,NEW YORK,MULTIPLE DWELLING A,,,40.864649,-73.921582
590,West 204th Street,Manhattan,10034,2221,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.864838,-73.921727
600,West 204th Street,Manhattan,10034,2225,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.865242,-73.921983
608,West 204th Street,Manhattan,10034,2225,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.86545,-73.922117
610,West 204th Street,Manhattan,10034,2225,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.865503,-73.922149
623,West 204th Street,Manhattan,10034,2226,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.86581,-73.922326
639 TO 641,West 204th Street,Manhattan,10034,2235,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.866447,-73.922734
644,West 204th Street,Manhattan,10034,2234,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.866557,-73.922827
650,West 204th Street,Manhattan,10034,2234,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.866691,-73.922914
656,West 204th Street,Manhattan,10034,2234,20,62,NEW YORK,MULTIPLE DWELLING A,,,40.866823,-73.922997
677,West 204th Street,Manhattan,10034,2241,42,62,NEW YORK,MULTIPLE DWELLING A,,,40.867526,-73.92343
680,West 204th Street,Manhattan,10034,2238,17,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.867642,-73.923528
686,West 204th Street,Manhattan,10034,2239,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.867968,-73.923733
687,West 204th Street,Manhattan,10034,2240,37,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.867867,-73.923647
403,West 205th Street,Manhattan,10034,2202,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.86253,-73.918313
407,West 205th Street,Manhattan,10034,2202,31,62,NEW YORK,MULTIPLE DWELLING A,,,40.862552,-73.918367
410 TO 430,West 205th Street,Manhattan,10034,2201,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.862558,-73.918432
425,West 205th Street,Manhattan,10034,2202,33,62,NEW YORK,MULTIPLE DWELLING A,,,40.862651,-73.918606
449,West 206th Street,Manhattan,10034,2203,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.863409,-73.918467
595,West 207th Street,Manhattan,10034,2236,31,62,NEW YORK,MULTIPLE DWELLING A,,,40.867212,-73.920892
616,West 207th Street,Manhattan,10034,2241,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.86781,-73.9213
623,West 207th Street,Manhattan,10034,2242,65,62,NEW YORK,MULTIPLE DWELLING A,,,40.868022,-73.921412
631,West 207th Street,Manhattan,10034,2242,67,62,NEW YORK,MULTIPLE DWELLING A,,,40.868225,-73.921542
639 TO 645,West 207th Street,Manhattan,10034,2242,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.868598,-73.92178
90,Cooper Street,Manhattan,10034,2242,29,62,NEW YORK,MULTIPLE DWELLING A,,,40.868579,-73.92152
647,West 207th Street,Manhattan,10034,2242,33,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.868859,-73.921946
666,West 207th Street,Manhattan,10034,2248,92,62,NEW YORK,MULTIPLE DWELLING A,,,40.869224,-73.922202
514,West 211th Street,Manhattan,10034,2228,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.867248,-73.917606
526,West 211th Street,Manhattan,10034,2228,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.867369,-73.917909
531,West 211th Street,Manhattan,10034,2229,46,62,NEW YORK,MULTIPLE DWELLING A,,,40.867682,-73.918639
541 TO 543,West 211th Street,Manhattan,10034,2229,1,62,NEW YORK,MULTIPLE DWELLING A,,,40.867734,-73.918773
509,West 212th Street,Manhattan,10034,2230,27,62,NEW YORK,MULTIPLE DWELLING B,GARDEN COMPLEX,,40.867818,-73.916994
517,West 212th Street,Manhattan,10034,2230,29,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.867865,-73.917106
500,West 213th Street,Manhattan,10034,2230,19,62,NEW YORK,MULTIPLE DWELLING A,,,40.868339,-73.916361
502,West 213th Street,Manhattan,10034,2230,17,62,NEW YORK,MULTIPLE DWELLING A,,,40.868347,-73.916382
506,West 213th Street,Manhattan,10034,2230,15,62,NEW YORK,MULTIPLE DWELLING A,,,40.868367,-73.916422
514,West 213th Street,Manhattan,10034,2230,11,62,NEW YORK,MULTIPLE DWELLING A,,,40.868402,-73.916505
501,West 214th Street,Manhattan,10034,2232,16,62,NEW YORK,MULTIPLE DWELLING A,,,40.868959,-73.915832
585,West 214th Street,Manhattan,10034,2250,14,62,NEW YORK,MULTIPLE DWELLING A,,,40.871564,-73.919477
500,West 215th Street,Manhattan,10034,2232,9,62,NEW YORK,MULTIPLE DWELLING A,,,40.869596,-73.915307
565,West 215th Street,Manhattan,10034,2243,362,62,NEW YORK,MULTIPLE DWELLING A,,,40.871368,-73.918425
579,West 215th Street,Manhattan,10034,2250,84,62,NEW YORK,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO,,40.87178,-73.918898
580,West 215th Street,Manhattan,10034,2250,18,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.87178,-73.918931
510,West 218th Street,Manhattan,10034,2243,277,62,NEW YORK,MULTIPLE DWELLING A,,,40.871462,-73.914744
520,West 218th Street,Manhattan,10034,2243,283,62,NEW YORK,MULTIPLE DWELLING A,,,40.871734,-73.915391
560,West 218th Street,Manhattan,10034,2243,378,62,NEW YORK,MULTIPLE DWELLING A,,,40.872407,-73.916981
590 TO 600,West 218th Street,Manhattan,10034,2250,68,62,NEW YORK,MULTIPLE DWELLING A,,,40.8728,-73.917939
33,Indian Road,Manhattan,10034,2250,68,62,NEW YORK,MULTIPLE DWELLING A,,,40.872776,-73.918731
2265,1st Avenue,Manhattan,10035,1688,25,62,NEW YORK,MULTIPLE DWELLING B,,,40.796248,-73.935246
2267,1st Avenue,Manhattan,10035,1688,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.796314,-73.935196
2269 TO 2275,1st Avenue,Manhattan,10035,1688,30,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,40.796382,-73.935145
340 TO 344,East 117th Street,Manhattan,10035,1688,30,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,40.797151,-73.936051
2270,1st Avenue,Manhattan,10035,1710,49,62,NEW YORK,MULTIPLE DWELLING A,,,40.796459,-73.935066
2272,1st Avenue,Manhattan,10035,1710,48,62,NEW YORK,MULTIPLE DWELLING A,,,40.796517,-73.935022
2301,1st Avenue,Manhattan,10035,1795,26,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.797502,-73.934324
2308,1st Avenue,Manhattan,10035,1806,4,62,NEW YORK,MULTIPLE DWELLING A,,,40.797636,-73.934198
2310,1st Avenue,Manhattan,10035,1806,49,62,NEW YORK,MULTIPLE DWELLING A,,,40.797677,-73.934169
2314,1st Avenue,Manhattan,10035,1806,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.797757,-73.934111
2317,1st Avenue,Manhattan,10035,1795,28,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.797751,-73.93414
2319,1st Avenue,Manhattan,10035,1795,29,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.797781,-73.934114
2327,1st Avenue,Manhattan,10035,1796,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.798083,-73.933894
2334,1st Avenue,Manhattan,10035,1807,47,62,NEW YORK,MULTIPLE DWELLING A,,,40.79838,-73.933659
2274 TO 2276,2nd Avenue,Manhattan,10035,1688,50,62,NEW YORK,MULTIPLE DWELLING A,,,40.79747,-73.937423
2283,2nd Avenue,Manhattan,10035,1667,21,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.797778,-73.937224
2284,2nd Avenue,Manhattan,10035,1689,2,62,NEW YORK,MULTIPLE DWELLING A,,,40.797868,-73.937134
2285,2nd Avenue,Manhattan,10035,1667,122,62,NEW YORK,MULTIPLE DWELLING A,J-51,,40.797833,-73.937181
2288,2nd Avenue,Manhattan,10035,1689,4,62,NEW YORK,MULTIPLE DWELLING A,,,40.797964,-73.937061
2290,2nd Avenue,Manhattan,10035,1689,52,62,NEW YORK,MULTIPLE DWELLING A,,,40.798014,-73.937025
2291 1/2,2nd Avenue,Manhattan,10035,1667,25,62,NEW YORK,MULTIPLE DWELLING A,,,#NAME?,
2294,2nd Avenue,Manhattan,10035,1689,50,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798112,-73.936953
2295 TO 2299,2nd Avenue,Manhattan,10035,1667,28,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798107,-73.936982
2305,2nd Avenue,Manhattan,10035,1783,23,62,NEW YORK,MULTIPLE DWELLING A,,,40.798502,-73.936693
2309,2nd Avenue,Manhattan,10035,1783,24,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798601,-73.93662
2310,2nd Avenue,Manhattan,10035,1795,53,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798617,-73.93658
2311,2nd Avenue,Manhattan,10035,1783,25,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.79865,-73.936584
2313,2nd Avenue,Manhattan,10035,1783,26,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798697,-73.936548
2315,2nd Avenue,Manhattan,10035,1783,27,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798746,-73.936512
2317,2nd Avenue,Manhattan,10035,1783,28,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.798796,-73.936476
248,East 119th Street,Manhattan,10035,1783,28,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,40.799408,-73.937479
2321 TO 2323,2nd Avenue,Manhattan,10035,1784,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.799037,-73.936298
251,East 119th Street,Manhattan,10035,1784,21,62,NEW YORK,MULTIPLE DWELLING A,,,40.799414,-73.93745
2330,2nd Avenue,Manhattan,10035,1796,54,62,NEW YORK,MULTIPLE DWELLING A,,,40.799191,-73.936165
2336,2nd Avenue,Manhattan,10035,1796,52,62,NEW YORK,MULTIPLE DWELLING A,,,40.799314,-73.936074
2338,2nd Avenue,Manhattan,10035,1796,51,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,40.799355,-73.936045
2347,2nd Avenue,Manhattan,10035,1785,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.799737,-73.935767
2349,2nd Avenue,Manhattan,10035,1785,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.799767,-73.935741
2351,2nd Avenue,Manhattan,10035,1785,26,62,NEW YORK,MULTIPLE DWELLING A,,,40.799794,-73.935716
2353,2nd Avenue,Manhattan,10035,1785,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.799822,-73.935691
2355,2nd Avenue,Manhattan,10035,1785,28,62,NEW YORK,MULTIPLE DWELLING A,,,40.799907,-73.935615
2371,2nd Avenue,Manhattan,10035,1786,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.80045,-73.935177
2383 TO 2389,2nd Avenue,Manhattan,10035,1787,70,62,NEW YORK,MULTIPLE DWELLING A,,,40.800809,-73.934917
231,East 122nd Street,Manhattan,10035,1787,70,62,NEW YORK,MULTIPLE DWELLING A,,,40.80143,-73.936404
2391 TO 2395,2nd Avenue,Manhattan,10035,1787,80,62,NEW YORK,MULTIPLE DWELLING A,,,40.801081,-73.934718
230,East 123rd Street,Manhattan,10035,1787,80,62,NEW YORK,MULTIPLE DWELLING A,,,40.801798,-73.935371
2405,2nd Avenue,Manhattan,10035,1788,24,62,NEW YORK,MULTIPLE DWELLING A,,,40.801539,-73.934392
2407,2nd Avenue,Manhattan,10035,1788,25,62,NEW YORK,MULTIPLE DWELLING A,,,40.801569,-73.934374
2409,2nd Avenue,Manhattan,10035,1788,26,62,NEW YORK,MULTIPLE DWELLING B,,,40.801608,-73.934349
2411,2nd Avenue,Manhattan,10035,1788,27,62,NEW YORK,MULTIPLE DWELLING A,,,40.801764,-73.934233
